;cd_instrumento;tp_instrumento;stp_instrumento;dt_medicao;hr_medicao;sit_medicao;valor;tp_coleta;just_n_medicao;numero_OS;cond_adversa;obs;unid_medida_u;unid_medida_y;leitura_m;unid_medida_w;unid_medida_aa;unid_medida_ac;lei_manual_m;leitura;leitua_sensor_u1;cota_z;leitura_sensor_u1;unid_medida;Valor;unid_medida_aec;desv_padrao
1690;PICBMV2PZ007;Piezômetro;Casagrande;2020-12-14;0:23.07;Realizada;;Automatizada;;275618.0;SECO;;;;;;;;;;;;;;;;0
1691;PICBMV2PZ007;Piezômetro;Casagrande;2020-12-15;0:23.17;Realizada;;Automatizada;;275902.0;SECO;;;;;;;;;;;;;;;;0
1692;PICBMV2PZ007;Piezômetro;Casagrande;2020-12-16;0:25.19;Realizada;;Automatizada;;276180.0;SECO;;;;;;;;;;;;;;;;0
1693;PICBMV2PZ007;Piezômetro;Casagrande;2020-12-17;0:25.45;Realizada;;Automatizada;;276397.0;SECO;;;;;;;;;;;;;;;;0
1694;PICBMV2PZ007;Piezômetro;Casagrande;2020-12-17;0:29.49;Não Realizada;;Automatizada;Medição realizada em outra OS;276372.0;;Monitoramento realizado na O.S 276397 - Quinta feira;;;;;;;;;;;;;;;0
1695;PICBMV2PZ007;Piezômetro;Casagrande;2020-12-18;0:23.44;Realizada;;Manual;;276639.0;SECO;;;;;;;;;;;;;;;;0
1696;PICBMV2PZ007;Piezômetro;Casagrande;2020-12-19;0:24.34;Realizada;;Manual;;276790.0;SECO;;;;;;;;;;;;;;;;0
1697;PICBMV2PZ007;Piezômetro;Casagrande;2020-12-20;0:23.17;Realizada;;Automatizada;;276846.0;SECO;;;;;;;;;;;;;;;;0
1698;PICBMV2PZ007;Piezômetro;Casagrande;2020-12-21;0:23.22;Realizada;;Automatizada;;277022.0;SECO;;;;;;;;;;;;;;;;0
1699;PICBMV2PZ007;Piezômetro;Casagrande;2020-12-22;0:25.42;Realizada;;Automatizada;;275564.0;SECO;;;;;;;;;;;;;;;;0
1700;PICBMV2PZ007;Piezômetro;Casagrande;2020-12-22;0:41.02;Não Realizada;;Automatizada;Medição realizada em outra OS;277248.0;;Monitoramento realizado na O.S 275564 - 2ª Quinzenal;;;;;;;;;;;;;;;0
1701;PICBMV2PZ007;Piezômetro;Casagrande;2020-12-23;0:22.35;Realizada;;Automatizada;;277487.0;SECO;;;;;;;;;;;;;;;;0
1702;PICBMV2PZ007;Piezômetro;Casagrande;2020-12-24;0:19.00;Realizada;;Automatizada;;277685.0;SECO;;;;;;;;;;;;;;;;0
1703;PICBMV2PZ007;Piezômetro;Casagrande;2020-12-25;0:22.17;Realizada;;Automatizada;;277817.0;SECO;;;;;;;;;;;;;;;;0
1704;PICBMV2PZ007;Piezômetro;Casagrande;2020-12-26;0:23.20;Realizada;;Automatizada;;277965.0;SECO;;;;;;;;;;;;;;;;0
1705;PICBMV2PZ007;Piezômetro;Casagrande;2020-12-27;0:24.05;Realizada;;Automatizada;;278100.0;SECO;;;;;;;;;;;;;;;;0
1706;PICBMV2PZ007;Piezômetro;Casagrande;2020-12-28;0:23.44;Realizada;;Automatizada;;278293.0;SECO;;;;;;;;;;;;;;;;0
1707;PICBMV2PZ007;Piezômetro;Casagrande;2020-12-29;0:25.55;Realizada;;Automatizada;;278526.0;SECO;;;;;;;;;;;;;;;;0
1708;PICBMV2PZ007;Piezômetro;Casagrande;2020-12-30;0:23.04;Realizada;;Automatizada;;278701.0;SECO;;;;;;;;;;;;;;;;0
1709;PICBMV2PZ007;Piezômetro;Casagrande;2020-12-31;0:22.00;Realizada;;Automatizada;;278937.0;SECO;;;;;;;;;;;;;;;;0
1710;PICBMV2PZ007;Piezômetro;Casagrande;2021-01-01;0:22.30;Realizada;;Automatizada;;279297.0;SECO;;;;;;;;;;;;;;;;0
1711;PICBMV2PZ007;Piezômetro;Casagrande;2021-01-02;0:22.10;Realizada;;Automatizada;;279607.0;SECO;;;;;;;;;;;;;;;;0
1712;PICBMV2PZ007;Piezômetro;Casagrande;2021-01-03;0:22.47;Realizada;;Automatizada;;279741.0;SECO;;;;;;;;;;;;;;;;0
1713;PICBMV2PZ007;Piezômetro;Casagrande;2021-01-04;0:21.12;Realizada;;Automatizada;;279929.0;SECO;;;;;;;;;;;;;;;;0
1714;PICBMV2PZ007;Piezômetro;Casagrande;2021-01-05;0:26.39;Realizada;;Automatizada;;279166.0;SECO;;;;;;;;;;;;;;;;0
1715;PICBMV2PZ007;Piezômetro;Casagrande;2021-01-05;0:36.45;Não Realizada;;Automatizada;Medição realizada em outra OS;280144.0;;OS 279166;;;;;;;;;;;;;;;0
1716;PICBMV2PZ007;Piezômetro;Casagrande;2021-01-06;0:21.17;Realizada;;Automatizada;;280303.0;SECO;;;;;;;;;;;;;;;;0
1717;PICBMV2PZ007;Piezômetro;Casagrande;2021-01-07;0:22.49;Realizada;;Automatizada;;280495.0;SECO;;;;;;;;;;;;;;;;0
1718;PICBMV2PZ007;Piezômetro;Casagrande;2021-01-07;0:30.47;Não Realizada;;Automatizada;Medição realizada em outra OS;280470.0;;Monitoramento realizado na O.S 280495 - Quinta feira;;;;;;;;;;;;;;;0
1719;PICBMV2PZ007;Piezômetro;Casagrande;2021-01-08;0:22.37;Realizada;;Manual;;280730.0;SECO;;;;;;;;;;;;;;;;0
1720;PICBMV2PZ007;Piezômetro;Casagrande;2021-01-09;0:20.22;Realizada;;Manual;;280874.0;SECO;;;;;;;;;;;;;;;;0
1721;PICBMV2PZ007;Piezômetro;Casagrande;2021-01-10;0:20.37;Realizada;;Automatizada;;280917.0;SECO;;;;;;;;;;;;;;;;0
1722;PICBMV2PZ007;Piezômetro;Casagrande;2021-01-11;0:25.32;Realizada;;Automatizada;;281088.0;SECO;;;;;;;;;;;;;;;;0
1723;PICBMV2PZ007;Piezômetro;Casagrande;2021-01-12;0:25.07;Realizada;;Automatizada;;281305.0;SECO;;;;;;;;;;;;;;;;0
1724;PICBMV2PZ007;Piezômetro;Casagrande;2021-01-13;0:23.57;Realizada;;Automatizada;;281479.0;SECO;;;;;;;;;;;;;;;;0
1725;PICBMV2PZ007;Piezômetro;Casagrande;2021-01-14;0:20.25;Realizada;;Automatizada;;281671.0;SECO;;;;;;;;;;;;;;;;0
1726;PICBMV2PZ007;Piezômetro;Casagrande;2021-01-15;0:20.35;Realizada;;Manual;;282100.0;SECO;;;;;;;;;;;;;;;;0
1727;PICBMV2PZ007;Piezômetro;Casagrande;2021-01-16;0:23.07;Realizada;;Manual;;282304.0;SECO;;;;;;;;;;;;;;;;0
1728;PICBMV2PZ007;Piezômetro;Casagrande;2021-01-17;0:22.02;Realizada;;Automatizada;;282357.0;SECO;;;;;;;;;;;;;;;;0
1729;PICBMV2PZ007;Piezômetro;Casagrande;2021-01-18;0:22.32;Realizada;;Automatizada;;282527.0;SECO;;;;;;;;;;;;;;;;0
1730;PICBMV2PZ007;Piezômetro;Casagrande;2021-01-19;0:23.37;Realizada;;Automatizada;;282749.0;SECO;;;;;;;;;;;;;;;;0
1731;PICBMV2PZ007;Piezômetro;Casagrande;2021-01-20;0:28.07;Realizada;;Automatizada;;281601.0;SECO;;;;;;;;;;;;;;;;0
1732;PICBMV2PZ007;Piezômetro;Casagrande;2021-01-20;0:42.50;Não Realizada;;Automatizada;Medição realizada em outra OS;282924.0;;Monitoramento realizado na O.S 281601 - 2ª Quinzenal;;;;;;;;;;;;;;;0
1733;PICBMV2PZ007;Piezômetro;Casagrande;2021-01-21;0:24.32;Realizada;;Automatizada;;283119.0;SECO;;;;;;;;;;;;;;;;0
1734;PICBMV2PZ007;Piezômetro;Casagrande;2021-01-22;0:24.34;Realizada;;Manual;;283365.0;SECO;;;;;;;;;;;;;;;;0
1735;PICBMV2PZ007;Piezômetro;Casagrande;2021-01-23;0:22.07;Realizada;;Manual;;283513.0;SECO;;;;;;;;;;;;;;;;0
1736;PICBMV2PZ007;Piezômetro;Casagrande;2021-01-24;0:24.47;Realizada;;Automatizada;;283556.0;SECO;;;;;;;;;;;;;;;;0
1737;PICBMV2PZ007;Piezômetro;Casagrande;2021-01-25;0:22.52;Realizada;;Automatizada;;283732.0;SECO;;;;;;;;;;;;;;;;0
1738;PICBMV2PZ007;Piezômetro;Casagrande;2021-01-26;0:23.49;Realizada;;Automatizada;;283949.0;SECO;;;;;;;;;;;;;;;;0
1739;PICBMV2PZ007;Piezômetro;Casagrande;2021-01-27;0:22.32;Realizada;;Automatizada;;284149.0;SECO;;;;;;;;;;;;;;;;0
1740;PICBMV2PZ007;Piezômetro;Casagrande;2021-01-28;0:20.15;Realizada;;Automatizada;;284474.0;SECO;;;;;;;;;;;;;;;;0
1741;PICBMV2PZ007;Piezômetro;Casagrande;2021-01-29;0:20.15;Realizada;;Automatizada;;284645.0;SECO;;;;;;;;;;;;;;;;0
1742;PICBMV2PZ007;Piezômetro;Casagrande;2021-01-30;0:21.47;Realizada;;Automatizada;;284822.0;SECO;;;;;;;;;;;;;;;;0
1743;PICBMV2PZ007;Piezômetro;Casagrande;2021-01-31;0:21.37;Realizada;;Automatizada;;285007.0;SECO;;;;;;;;;;;;;;;;0
1744;PICBMV2PZ007;Piezômetro;Casagrande;2021-02-01;0:20.35;Realizada;;Automatizada;;285396.0;SECO;;;;;;;;;;;;;;;;0
1745;PICBMV2PZ007;Piezômetro;Casagrande;2021-02-02;0:24.52;Realizada;;Automatizada;;285783.0;SECO;;;;;;;;;;;;;;;;0
1746;PICBMV2PZ007;Piezômetro;Casagrande;2021-02-03;0:23.39;Realizada;;Automatizada;;285984.0;SECO;;;;;;;;;;;;;;;;0
1747;PICBMV2PZ007;Piezômetro;Casagrande;2021-02-04;0:43.50;Não Realizada;;Automatizada;Medição realizada em outra OS;286178.0;;Monitoramento realizado na O.S 285262 - 1ª Quinzenal;;;;;;;;;;;;;;;0
1748;PICBMV2PZ007;Piezômetro;Casagrande;2021-02-04;0:27.24;Realizada;;Automatizada;;285262.0;SECO;;;;;;;;;;;;;;;;0
1749;PICBMV2PZ007;Piezômetro;Casagrande;2021-02-05;0:24.29;Realizada;;Automatizada;;286337.0;SECO;;;;;;;;;;;;;;;;0
1750;PICBMV2PZ007;Piezômetro;Casagrande;2021-02-06;0:22.52;Realizada;;Automatizada;;286532.0;SECO;;;;;;;;;;;;;;;;0
1751;PICBMV2PZ007;Piezômetro;Casagrande;2021-02-07;0:20.49;Realizada;;Automatizada;;286673.0;SECO;;;;;;;;;;;;;;;;0
1752;PICBMV2PZ007;Piezômetro;Casagrande;2021-02-08;0:25.37;Realizada;;Automatizada;;286847.0;SECO;;;;;;;;;;;;;;;;0
1753;PICBMV2PZ007;Piezômetro;Casagrande;2021-02-09;0:25.55;Realizada;;Automatizada;;287078.0;SECO;;;;;;;;;;;;;;;;0
1754;PICBMV2PZ007;Piezômetro;Casagrande;2021-02-10;0:19.40;Realizada;;Automatizada;;287269.0;SECO;;;;;;;;;;;;;;;;0
1755;PICBMV2PZ007;Piezômetro;Casagrande;2021-02-11;0:21.57;Realizada;;Automatizada;;287461.0;SECO;;;;;;;;;;;;;;;;0
1756;PICBMV2PZ007;Piezômetro;Casagrande;2021-02-12;0:21.12;Realizada;;Automatizada;;287614.0;SECO;;;;;;;;;;;;;;;;0
1757;PICBMV2PZ007;Piezômetro;Casagrande;2021-02-13;0:25.52;Realizada;;Automatizada;;287793.0;SECO;;;;;;;;;;;;;;;;0
1758;PICBMV2PZ007;Piezômetro;Casagrande;2021-02-14;0:21.02;Realizada;;Automatizada;;287939.0;SECO;;;;;;;;;;;;;;;;0
1759;PICBMV2PZ007;Piezômetro;Casagrande;2021-02-15;0:24.20;Realizada;;Automatizada;;288180.0;SECO;;;;;;;;;;;;;;;;0
1760;PICBMV2PZ007;Piezômetro;Casagrande;2021-02-16;0:19.59;Realizada;;Automatizada;;288488.0;SECO;;;;;;;;;;;;;;;;0
1761;PICBMV2PZ007;Piezômetro;Casagrande;2021-02-17;0:20.37;Realizada;;Automatizada;;288704.0;SECO;;;;;;;;;;;;;;;;0
1762;PICBMV2PZ007;Piezômetro;Casagrande;2021-02-18;0:23.20;Realizada;;Automatizada;;287897.0;SECO;;;;;;;;;;;;;;;;0
1763;PICBMV2PZ007;Piezômetro;Casagrande;2021-02-18;0:33.50;Não Realizada;;Automatizada;Medição realizada em outra OS;288892.0;;Monitoramento realizado na O.S 287897 - 2ª Quinzenal;;;;;;;;;;;;;;;0
1764;PICBMV2PZ007;Piezômetro;Casagrande;2021-02-19;0:22.57;Realizada;;Automatizada;;289042.0;SECO;;;;;;;;;;;;;;;;0
1765;PICBMV2PZ007;Piezômetro;Casagrande;2021-02-20;0:19.49;Realizada;;Automatizada;;289215.0;SECO;;;;;;;;;;;;;;;;0
1766;PICBMV2PZ007;Piezômetro;Casagrande;2021-02-21;0:21.02;Realizada;;Automatizada;;289351.0;SECO;;;;;;;;;;;;;;;;0
1767;PICBMV2PZ007;Piezômetro;Casagrande;2021-02-22;0:19.42;Realizada;;Automatizada;;289522.0;SECO;;;;;;;;;;;;;;;;0
1768;PICBMV2PZ007;Piezômetro;Casagrande;2021-02-23;0:22.30;Realizada;;Automatizada;;289731.0;SECO;;;;;;;;;;;;;;;;0
1769;PICBMV2PZ007;Piezômetro;Casagrande;2021-02-24;0:20.37;Realizada;;Automatizada;;289918.0;SECO;;;;;;;;;;;;;;;;0
1770;PICBMV2PZ007;Piezômetro;Casagrande;2021-02-25;0:24.52;Realizada;;Automatizada;;290108.0;SECO;;;;;;;;;;;;;;;;0
1771;PICBMV2PZ007;Piezômetro;Casagrande;2021-02-26;0:21.22;Realizada;;Automatizada;;290310.0;SECO;;;;;;;;;;;;;;;;0
1772;PICBMV2PZ007;Piezômetro;Casagrande;2021-02-27;0:19.49;Realizada;;Automatizada;;290510.0;SECO;;;;;;;;;;;;;;;;0
1773;PICBMV2PZ007;Piezômetro;Casagrande;2021-02-28;0:24.02;Realizada;;Automatizada;;290705.0;SECO;;;;;;;;;;;;;;;;0
1774;PICBMV2PZ007;Piezômetro;Casagrande;2021-03-01;0:22.10;Realizada;;Automatizada;;291104.0;SECO;;;;;;;;;;;;;;;;0
1775;PICBMV2PZ007;Piezômetro;Casagrande;2021-03-02;0:20.47;Realizada;;Automatizada;;291512.0;SECO;;;;;;;;;;;;;;;;0
1776;PICBMV2PZ007;Piezômetro;Casagrande;2021-03-03;0:23.42;Realizada;;Automatizada;;291684.0;SECO;;;;;;;;;;;;;;;;0
1777;PICBMV2PZ007;Piezômetro;Casagrande;2021-03-04;0:29.30;Realizada;;Automatizada;;290970.0;SECO;;;;;;;;;;;;;;;;0
1778;PICBMV2PZ007;Piezômetro;Casagrande;2021-03-04;0:20.30;Não Realizada;;Automatizada;Medição realizada em outra OS;291888.0;;OS 290970;;;;;;;;;;;;;;;0
1779;PICBMV2PZ007;Piezômetro;Casagrande;2021-03-05;0:29.49;Realizada;;Automatizada;;292051.0;SECO;;;;;;;;;;;;;;;;0
1780;PICBMV2PZ007;Piezômetro;Casagrande;2021-03-06;0:20.57;Realizada;;Automatizada;;292218.0;SECO;;;;;;;;;;;;;;;;0
1781;PICBMV2PZ007;Piezômetro;Casagrande;2021-03-07;0:20.37;Realizada;;Automatizada;;292356.0;SECO;;;;;;;;;;;;;;;;0
1782;PICBMV2PZ007;Piezômetro;Casagrande;2021-03-08;0:26.39;Realizada;;Automatizada;;292543.0;SECO;;;;;;;;;;;;;;;;0
1783;PICBMV2PZ007;Piezômetro;Casagrande;2021-03-09;0:19.54;Realizada;;Automatizada;;292747.0;SECO;;;;;;;;;;;;;;;;0
1784;PICBMV2PZ007;Piezômetro;Casagrande;2021-03-10;0:21.34;Realizada;;Automatizada;;292939.0;SECO;;;;;;;;;;;;;;;;0
1785;PICBMV2PZ007;Piezômetro;Casagrande;2021-03-11;0:24.00;Realizada;;Automatizada;;293125.0;SECO;;;;;;;;;;;;;;;;0
1786;PICBMV2PZ007;Piezômetro;Casagrande;2021-03-12;0:21.22;Realizada;;Automatizada;;293285.0;SECO;;;;;;;;;;;;;;;;0
1787;PICBMV2PZ007;Piezômetro;Casagrande;2021-03-13;0:26.09;Realizada;;Automatizada;;293464.0;SECO;;;;;;;;;;;;;;;;0
1788;PICBMV2PZ007;Piezômetro;Casagrande;2021-03-14;0:25.45;Realizada;;Automatizada;;293608.0;SECO;;;;;;;;;;;;;;;;0
1789;PICBMV2PZ007;Piezômetro;Casagrande;2021-03-15;0:21.05;Realizada;;Automatizada;;293840.0;SECO;;;;;;;;;;;;;;;;0
1790;PICBMV2PZ007;Piezômetro;Casagrande;2021-03-16;0:21.15;Realizada;;Automatizada;;294164.0;SECO;;;;;;;;;;;;;;;;0
1791;PICBMV2PZ007;Piezômetro;Casagrande;2021-03-17;0:21.29;Realizada;;Automatizada;;294378.0;SECO;;;;;;;;;;;;;;;;0
1792;PICBMV2PZ007;Piezômetro;Casagrande;2021-03-18;0:24.37;Realizada;;Automatizada;;293565.0;SECO;;;;;;;;;;;;;;;;0
1793;PICBMV2PZ007;Piezômetro;Casagrande;2021-03-18;0:32.44;Não Realizada;;Automatizada;Medição realizada em outra OS;294566.0;;Monitoramento realizado na O.S 293565 - 2ª Quinzenal;;;;;;;;;;;;;;;0
1794;PICBMV2PZ007;Piezômetro;Casagrande;2021-03-19;0:22.32;Realizada;;Automatizada;;294739.0;SECO;;;;;;;;;;;;;;;;0
1795;PICBMV2PZ007;Piezômetro;Casagrande;2021-03-20;0:26.52;Realizada;;Automatizada;;294917.0;SECO;;;;;;;;;;;;;;;;0
1796;PICBMV2PZ007;Piezômetro;Casagrande;2021-03-21;0:24.10;Realizada;;Automatizada;;295054.0;SECO;;;;;;;;;;;;;;;;0
1797;PICBMV2PZ007;Piezômetro;Casagrande;2021-03-22;0:25.47;Realizada;;Automatizada;;295236.0;SECO;;;;;;;;;;;;;;;;0
1798;PICBMV2PZ007;Piezômetro;Casagrande;2021-03-23;0:25.57;Realizada;;Automatizada;;295442.0;SECO;;;;;;;;;;;;;;;;0
1799;PICBMV2PZ007;Piezômetro;Casagrande;2021-03-24;0:22.27;Realizada;;Automatizada;;295619.0;SECO;;;;;;;;;;;;;;;;0
1800;PICBMV2PZ007;Piezômetro;Casagrande;2021-03-25;0:23.17;Realizada;;Automatizada;;295805.0;SECO;;;;;;;;;;;;;;;;0
1801;PICBMV2PZ007;Piezômetro;Casagrande;2021-03-26;0:20.32;Realizada;;Automatizada;;295962.0;SECO;;;;;;;;;;;;;;;;0
1802;PICBMV2PZ007;Piezômetro;Casagrande;2021-03-27;0:18.47;Realizada;;Automatizada;;296145.0;SECO;;;;;;;;;;;;;;;;0
1803;PICBMV2PZ007;Piezômetro;Casagrande;2021-03-28;0:26.09;Realizada;;Automatizada;;296307.0;SECO;;;;;;;;;;;;;;;;0
1804;PICBMV2PZ007;Piezômetro;Casagrande;2021-03-29;0:26.39;Realizada;;Automatizada;;296515.0;SECO;;;;;;;;;;;;;;;;0
1805;PICBMV2PZ007;Piezômetro;Casagrande;2021-03-30;0:23.20;Realizada;;Automatizada;;296741.0;SECO;;;;;;;;;;;;;;;;0
1806;PICBMV2PZ007;Piezômetro;Casagrande;2021-03-31;0:23.52;Realizada;;Automatizada;;296983.0;SECO;;;;;;;;;;;;;;;;0
1807;PICBMV2PZ007;Piezômetro;Casagrande;2021-04-01;0:38.44;Não Realizada;;Automatizada;Medição realizada em outra OS;297442.0;;Monitoramento realizado na O.S 297273 - 1ª Quinzenal;;;;;;;;;;;;;;;0
1808;PICBMV2PZ007;Piezômetro;Casagrande;2021-04-01;0:23.44;Realizada;;Automatizada;;297273.0;SECO;;;;;;;;;;;;;;;;0
1809;PICBMV2PZ007;Piezômetro;Casagrande;2021-04-02;0:19.02;Realizada;;Automatizada;;297728.0;SECO;;;;;;;;;;;;;;;;0
1810;PICBMV2PZ007;Piezômetro;Casagrande;2021-04-03;0:24.27;Realizada;;Automatizada;;297873.0;SECO;;;;;;;;;;;;;;;;0
1811;PICBMV2PZ007;Piezômetro;Casagrande;2021-04-04;0:20.25;Realizada;;Automatizada;;298009.0;SECO;;;;;;;;;;;;;;;;0
1812;PICBMV2PZ007;Piezômetro;Casagrande;2021-04-05;0:24.05;Realizada;;Automatizada;;298186.0;SECO;;;;;;;;;;;;;;;;0
1813;PICBMV2PZ007;Piezômetro;Casagrande;2021-04-06;0:20.49;Realizada;;Automatizada;;298395.0;SECO;;;;;;;;;;;;;;;;0
1814;PICBMV2PZ007DS2;Piezômetro;Casagrande;2019-10-03;0:23.22;Realizada;;Automatizada;;203893.0;SECO;;;;;;;;;;;;;;;;0
1815;PICBMV2PZ007DS2;Piezômetro;Casagrande;2019-10-17;0:25.24;Realizada;;Automatizada;;205854.0;SECO;;;;;;;;;;;;;;;;0
1816;PICBMV2PZ007DS2;Piezômetro;Casagrande;2019-11-04;0:22.24;Realizada;;Automatizada;;208208.0;SECO;;;;;;;;;;;;;;;;0
1817;PICBMV2PZ007DS2;Piezômetro;Casagrande;2019-11-19;0:22.02;Realizada;;Manual;;210968.0;SECO;;;;;;;;;;;;;;;;0
1818;PICBMV2PZ007DS2;Piezômetro;Casagrande;2019-12-04;0:24.34;Realizada;;Automatizada;;212394.0;SECO;;;;;;;;;;;;;;;;0
1819;PICBMV2PZ007DS2;Piezômetro;Casagrande;2019-12-18;0:31.05;Realizada;;Automatizada;;214354.0;SECO;;;;;;;;;;;;;;;;0
1820;PICBMV2PZ007DS2;Piezômetro;Casagrande;2020-01-02;0:22.02;Realizada;;Automatizada;;216730.0;SECO;;;;;;;;;;;;;;;;0
1821;PICBMV2PZ007DS2;Piezômetro;Casagrande;2020-01-16;0:24.12;Realizada;;Automatizada;;218708.0;SECO;;;;;;;;;;;;;;;;0
1822;PICBMV2PZ007DS2;Piezômetro;Casagrande;2020-02-04;0:24.57;Realizada;;Automatizada;;221095.0;SECO;;;;;;;;;;;;;;;;0
1823;PICBMV2PZ007DS2;Piezômetro;Casagrande;2020-02-18;0:24.00;Realizada;;Manual;;223765.0;SECO;;;;;;;;;;;;;;;;0
1824;PICBMV2PZ007DS2;Piezômetro;Casagrande;2020-03-05;0:23.49;Realizada;;Automatizada;;225401.0;SECO;;;;;;;;;;;;;;;;0
1825;PICBMV2PZ007DS2;Piezômetro;Casagrande;2020-03-18;0:19.42;Realizada;;Automatizada;;227308.0;SECO;;;;;;;;;;;;;;;;0
1826;PICBMV2PZ007DS2;Piezômetro;Casagrande;2020-04-02;0:31.27;Realizada;;Automatizada;;230011.0;SECO;;;;;;;;;;;;;;;;0
1827;PICBMV2PZ007DS2;Piezômetro;Casagrande;2020-04-20;0:19.37;Realizada;;Automatizada;;231968.0;SECO;;;;;;;;;;;;;;;;0
1828;PICBMV2PZ007DS2;Piezômetro;Casagrande;2020-05-07;0:19.42;Realizada;;Automatizada;;234621.0;SECO;;;;;;;;;;;;;;;;0
1829;PICBMV2PZ007DS2;Piezômetro;Casagrande;2020-05-22;0:19.09;Realizada;;Automatizada;;236722.0;SECO;;;;;;;;;;;;;;;;0
1830;PICBMV2PZ007DS2;Piezômetro;Casagrande;2020-06-08;0:20.07;Realizada;;Automatizada;;239644.0;SECO;;;;;;;;;;;;;;;;0
1831;PICBMV2PZ007DS2;Piezômetro;Casagrande;2020-06-22;0:21.02;Realizada;;Automatizada;;241750.0;SECO;;;;;;;;;;;;;;;;0
1832;PICBMV2PZ007DS2;Piezômetro;Casagrande;2020-07-08;0:22.54;Realizada;;Automatizada;;244976.0;SECO;;;;;;;;;;;;;;;;0
1833;PICBMV2PZ007DS2;Piezômetro;Casagrande;2020-07-22;0:20.20;Realizada;;Automatizada;;247173.0;SECO;;;;;;;;;;;;;;;;0
1834;PICBMV2PZ007DS2;Piezômetro;Casagrande;2020-08-07;0:20.04;Realizada;;Automatizada;;250308.0;SECO;;;;;;;;;;;;;;;;0
