id_instrumento;Código do Instrumento;Tipo de Instrumento;Subtipo de Instrumento;Data de Medição;Hora da Medição;Situação da Medição;Valor;Tipo de Coleta;Justificativa de não Medição;Número da OS;Condição Adversa;Observação;Unidade de Medida (U);Unidade de Medida (Y);Leitura (m);Unidade de Medida (W);Unidade de Medida (AA);Unidade de Medida (AC);Código do Instrumento_1;Tipo de Instrumento_1;Subtipo de Instrumento_1;Data de Medição_1;Hora da Medição_1;Situação da Medição_1;Valor_1;Tipo de Coleta_1;Justificativa de não Medição_1;Número da OS_1;Condição Adversa_1;Observação_1;Unidade de Medida (U)_1;Leitura Manual (m);Unidade de Medida (Y)_1;Unidade de Medida (W)_1;Unidade de Medida (AA)_1;Unidade de Medida (AC)_1;Código do Instrumento_1_1;Tipo de Instrumento_1_1;Subtipo de Instrumento_1_1;Data de Medição_1_1;Hora da Medição_1_1;Situação da Medição_1_1;Valor_1_1;Tipo de Coleta_1_1;Justificativa de não Medição_1_1;Número da OS_1_1;Condição Adversa_1_1;Observação_1_1;Unidade de Medida (U)_1_1;Unidade de Medida (Y)_1_1;Leitura;Unidade de Medida (W)_1_1;Leitura do Sensor Ultrassônico (U1);Código do Instrumento_1_1_1;Tipo de Instrumento_1_1_1;Subtipo de Instrumento_1_1_1;Data de Medição_1_1_1;Hora da Medição_1_1_1;Situação da Medição_1_1_1;Valor_1_1_1;Tipo de Coleta_1_1_1;Justificativa de não Medição_1_1_1;Número da OS_1_1_1;Condição Adversa_1_1_1;Observação_1_1_1;Unidade de Medida (U)_1_1_1;Leitura Manual (m)_1;Unidade de Medida (W)_1_1_1;Unidade de Medida (AA)_1_1;Unidade de Medida (AC)_1_1;Código do Instrumento_1_1_1_1;Tipo de Instrumento_1_1_1_1;Subtipo de Instrumento_1_1_1_1;Data de Medição_1_1_1_1;Hora da Medição_1_1_1_1;Situação da Medição_1_1_1_1;Valor_1_1_1_1;Tipo de Coleta_1_1_1_1;Justificativa de não Medição_1_1_1_1;Número da OS_1_1_1_1;Condição Adversa_1_1_1_1;Observação_1_1_1_1;Unidade de Medida (U)_1_1_1_1;Unidade de Medida (Y)_1_1_1;Unidade de Medida (W)_1_1_1_1;Unidade de Medida (AA)_1_1_1;Cota (Z);Código do Instrumento_1_1_1_1_1;Tipo de Instrumento_1_1_1_1_1;Subtipo de Instrumento_1_1_1_1_1;Data de Medição_1_1_1_1_1;Hora da Medição_1_1_1_1_1;Situação da Medição_1_1_1_1_1;Valor_1_1_1_1_1;Tipo de Coleta_1_1_1_1_1;Justificativa de não Medição_1_1_1_1_1;Número da OS_1_1_1_1_1;Condição Adversa_1_1_1_1_1;Observação_1_1_1_1_1;Unidade de Medida (U)_1_1_1_1_1;Unidade de Medida (W)_1_1_1_1_1;Leitura do Sensor Ultrassônico (U1)_1;Código do Instrumento_1_1_1_1_1_1;Tipo de Instrumento_1_1_1_1_1_1;Subtipo de Instrumento_1_1_1_1_1_1;Data de Medição_1_1_1_1_1_1;Hora da Medição_1_1_1_1_1_1;Situação da Medição_1_1_1_1_1_1;Valor_1_1_1_1_1_1;Tipo de Coleta_1_1_1_1_1_1;Justificativa de não Medição_1_1_1_1_1_1;Unidade de Medida;Número da OS_1_1_1_1_1_1;Condição Adversa_1_1_1_1_1_1;Observação_1_1_1_1_1_1;Leitura Manual (m)_1_1;Unidade de Medida (Y)_1_1_1_1;Unidade de Medida (AA)_1_1_1_1;Unidade de Medida (AC)_1_1_1;Código do Instrumento_1_1_1_1_1_1_1;Tipo de Instrumento_1_1_1_1_1_1_1;Subtipo de Instrumento_1_1_1_1_1_1_1;Data de Medição_1_1_1_1_1_1_1;Hora da Medição_1_1_1_1_1_1_1;Situação da Medição_1_1_1_1_1_1_1;Valor_1_1_1_1_1_1_1;Tipo de Coleta_1_1_1_1_1_1_1;Justificativa de não Medição_1_1_1_1_1_1_1;Unidade de Medida_1;Número da OS_1_1_1_1_1_1_1;Condição Adversa_1_1_1_1_1_1_1;Observação_1_1_1_1_1_1_1;Leitura Manual (m)_1_1_1;Unidade de Medida (Y)_1_1_1_1_1;Unidade de Medida (AA)_1_1_1_1_1;Unidade de Medida (AC)_1_1_1_1;Unidade de Medida (AE);Cota (Z)_1;Código do Instrumento_1_1_1_1_1_1_1_1;Tipo de Instrumento_1_1_1_1_1_1_1_1;Subtipo de Instrumento_1_1_1_1_1_1_1_1;Data de Medição_1_1_1_1_1_1_1_1;Hora da Medição_1_1_1_1_1_1_1_1;Situação da Medição_1_1_1_1_1_1_1_1;Valor_1_1_1_1_1_1_1_1;Tipo de Coleta_1_1_1_1_1_1_1_1;Justificativa de não Medição_1_1_1_1_1_1_1_1;Unidade de Medida_1_1;Número da OS_1_1_1_1_1_1_1_1;Condição Adversa_1_1_1_1_1_1_1_1;Observação_1_1_1_1_1_1_1_1;Leitura Manual (m)_1_1_1_1;Unidade de Medida (Y)_1_1_1_1_1_1;Unidade de Medida (AA)_1_1_1_1_1_1;Unidade de Medida (AC)_1_1_1_1_1;Código do Instrumento_1_1_1_1_1_1_1_1_1;Tipo de Instrumento_1_1_1_1_1_1_1_1_1;Subtipo de Instrumento_1_1_1_1_1_1_1_1_1;Data de Medição_1_1_1_1_1_1_1_1_1;Hora da Medição_1_1_1_1_1_1_1_1_1;Situação da Medição_1_1_1_1_1_1_1_1_1;Valor_1_1_1_1_1_1_1_1_1;Tipo de Coleta_1_1_1_1_1_1_1_1_1;Justificativa de não Medição_1_1_1_1_1_1_1_1_1;Unidade de Medida_1_1_1;Número da OS_1_1_1_1_1_1_1_1_1;Condição Adversa_1_1_1_1_1_1_1_1_1;Observação_1_1_1_1_1_1_1_1_1;Leitura Manual (m)_1_1_1_1_1;Unidade de Medida (Y)_1_1_1_1_1_1_1;Unidade de Medida (AA)_1_1_1_1_1_1_1;Unidade de Medida (AC)_1_1_1_1_1_1;Código do Instrumento_1_1_1_1_1_1_1_1_1_1;Tipo de Instrumento_1_1_1_1_1_1_1_1_1_1;Subtipo de Instrumento_1_1_1_1_1_1_1_1_1_1;Data de Medição_1_1_1_1_1_1_1_1_1_1;Hora da Medição_1_1_1_1_1_1_1_1_1_1;Situação da Medição_1_1_1_1_1_1_1_1_1_1;Valor_1_1_1_1_1_1_1_1_1_1;Tipo de Coleta_1_1_1_1_1_1_1_1_1_1;Justificativa de não Medição_1_1_1_1_1_1_1_1_1_1;Unidade de Medida_1_1_1_1;Número da OS_1_1_1_1_1_1_1_1_1_1;Condição Adversa_1_1_1_1_1_1_1_1_1_1;Observação_1_1_1_1_1_1_1_1_1_1;Leitura Manual (m)_1_1_1_1_1_1;Unidade de Medida (Y)_1_1_1_1_1_1_1_1;Unidade de Medida (AA)_1_1_1_1_1_1_1_1;Unidade de Medida (AC)_1_1_1_1_1_1_1;Código do Instrumento_1_1_1_1_1_1_1_1_1_1_1;Tipo de Instrumento_1_1_1_1_1_1_1_1_1_1_1;Subtipo de Instrumento_1_1_1_1_1_1_1_1_1_1_1;Data de Medição_1_1_1_1_1_1_1_1_1_1_1;Hora da Medição_1_1_1_1_1_1_1_1_1_1_1;Situação da Medição_1_1_1_1_1_1_1_1_1_1_1;Valor_1_1_1_1_1_1_1_1_1_1_1;Tipo de Coleta_1_1_1_1_1_1_1_1_1_1_1;Justificativa de não Medição_1_1_1_1_1_1_1_1_1_1_1;Número da OS_1_1_1_1_1_1_1_1_1_1_1;Condição Adversa_1_1_1_1_1_1_1_1_1_1_1;Observação_1_1_1_1_1_1_1_1_1_1_1;desv_padrao
15;;;;;;;;;;;;;;;;;;;PICBMV2PZ001B;Piezômetro;Casagrande;09/04/2019 00:00;0.440277777777778;Realizada;12.536.616;Automatizada;;199389;;;m;17.44;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
16;;;;;;;;;;;;;;;;;;;PICBMV2PZ001B;Piezômetro;Casagrande;09/19/2019 00:00:00;0.440277777777778;Realizada;12.536.016;Automatizada;;201480;;;m;17.5;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
17;;;;;;;;;;;;;;;;;;;PICBMV2PZ001B;Piezômetro;Casagrande;10/03/2019 00:00;0.445833333333333;Realizada;12.535.816;Automatizada;;203893;;;m;17.52;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
18;;;;;;;;;;;;;;;;;;;PICBMV2PZ001B;Piezômetro;Casagrande;10/17/2019 00:00:00;0.49375;Realizada;12.535.216;Automatizada;;205854;;;m;17.58;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
19;;;;;;;;;;;;;;;;;;;PICBMV2PZ001B;Piezômetro;Casagrande;11/04/2019 00:00;0.486111111111111;Realizada;12.534.716;Automatizada;;208208;;;m;17.63;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
20;;;;;;;;;;;;;;;;;;;PICBMV2PZ001B;Piezômetro;Casagrande;11/19/2019 00:00:00;0.4875;Realizada;12.534.316;Manual;;210968;;;m;17.67;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
21;;;;;;;;;;;;;;;;;;;PICBMV2PZ001B;Piezômetro;Casagrande;12/04/2019 00:00;0.480555555555556;Realizada;12.534.416;Automatizada;;212394;;;m;17.66;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
22;;;;;;;;;;;;;;;;;;;PICBMV2PZ001B;Piezômetro;Casagrande;12/19/2019 00:00:00;0.461805555555556;Realizada;12.534.616;Automatizada;;214354;;;m;17.64;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
23;;;;;;;;;;;;;;;;;;;PICBMV2PZ001B;Piezômetro;Casagrande;01/02/2020 00:00;0.416666666666667;Realizada;12.534.616;Automatizada;;216730;;;m;17.64;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
24;;;;;;;;;;;;;;;;;;;PICBMV2PZ001B;Piezômetro;Casagrande;01/16/2020 00:00:00;0.456944444444444;Realizada;12.534.616;Automatizada;;218708;;;m;17.64;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
25;;;;;;;;;;;;;;;;;;;PICBMV2PZ001B;Piezômetro;Casagrande;02/04/2020 00:00;0.470138888888889;Realizada;12.536.716;Automatizada;;221095;;;m;17.43;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
26;;;;;;;;;;;;;;;;;;;PICBMV2PZ001B;Piezômetro;Casagrande;02/18/2020 00:00:00;0.465972222222222;Realizada;12.538.216;Manual;;223765;;;m;17.28;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
27;;;;;;;;;;;;;;;;;;;PICBMV2PZ001B;Piezômetro;Casagrande;03/05/2020 00:00;0.45;Realizada;12.539.316;Automatizada;;225401;;;m;17.17;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
28;;;;;;;;;;;;;;;;;;;PICBMV2PZ001B;Piezômetro;Casagrande;03/18/2020 00:00:00;0.372916666666667;Realizada;12.539.916;Automatizada;;227308;;;m;17.11;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
29;;;;;;;;;;;;;;;;;;;PICBMV2PZ001B;Piezômetro;Casagrande;04/02/2020 00:00;0.545833333333333;Realizada;12.540.016;Automatizada;;230011;;;m;17.1;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
30;;;;;;;;;;;;;;;;;;;PICBMV2PZ001B;Piezômetro;Casagrande;04/20/2020 00:00:00;0.438194444444444;Realizada;12.539.616;Automatizada;;231968;;;m;17.14;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
31;;;;;;;;;;;;;;;;;;;PICBMV2PZ001B;Piezômetro;Casagrande;05/07/2020 00:00;0.369444444444445;Realizada;12.539.016;Automatizada;;234621;;;m;17.2;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
32;;;;;;;;;;;;;;;;;;;PICBMV2PZ001B;Piezômetro;Casagrande;05/22/2020 00:00:00;0.395833333333333;Realizada;12.538.716;Automatizada;;236722;;;m;17.23;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
33;;;;;;;;;;;;;;;;;;;PICBMV2PZ001B;Piezômetro;Casagrande;06/08/2020 00:00;0.371527777777778;Realizada;12.537.716;Automatizada;;239644;;;m;17.33;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
34;;;;;;;;;;;;;;;;;;;PICBMV2PZ001B;Piezômetro;Casagrande;06/22/2020 00:00:00;0.40625;Realizada;12.537.016;Automatizada;;241750;;;m;17.4;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
35;;;;;;;;;;;;;;;;;;;PICBMV2PZ001B;Piezômetro;Casagrande;07/07/2020 00:00;0.475694444444444;Realizada;12.536.716;Automatizada;;244976;;;m;17.43;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
36;;;;;;;;;;;;;;;;;;;PICBMV2PZ001B;Piezômetro;Casagrande;07/22/2020 00:00:00;0.44375;Realizada;12.535.816;Automatizada;;247173;;;m;17.52;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
37;;;;;;;;;;;;;;;;;;;PICBMV2PZ001B;Piezômetro;Casagrande;08/07/2020 00:00;0.404861111111111;Realizada;12.534.816;Automatizada;;250308;;;m;17.62;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
38;;;;;;;;;;;;;;;;;;;PICBMV2PZ001B;Piezômetro;Casagrande;08/24/2020 00:00:00;0.441666666666667;Realizada;12.534.216;Automatizada;;252517;;;m;17.68;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
39;;;;;;;;;;;;;;;;;;;PICBMV2PZ001B;Piezômetro;Casagrande;09/08/2020 00:00;0.404166666666667;Realizada;12.533.416;Automatizada;;255732;;;m;17.76;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
40;;;;;;;;;;;;;;;;;;;PICBMV2PZ001B;Piezômetro;Casagrande;09/23/2020 00:00:00;0.460416666666667;Realizada;12.532.616;Manual;;259896;;;m;17.84;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
41;;;;;;;;;;;;;;;;;;;PICBMV2PZ001B;Piezômetro;Casagrande;10/08/2020 00:00;0.497916666666667;Realizada;12.531.816;Automatizada;;261199;;;m;17.92;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
42;;;;;;;;;;;;;;;;;;;PICBMV2PZ001B;Piezômetro;Casagrande;10/23/2020 00:00:00;0.488194444444444;Realizada;12.531.016;Manual;;265489;;;m;18;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
43;;;;;;;;;;;;;;;;;;;PICBMV2PZ001B;Piezômetro;Casagrande;11/09/2020 00:00;0.479166666666667;Realizada;12.530.916;Automatizada;;267061;;;m;18.01;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
44;;;;;;;;;;;;;;;;;;;PICBMV2PZ001B;Piezômetro;Casagrande;11/24/2020 00:00:00;0.494444444444445;Realizada;12.531.016;Automatizada;;269533;;;m;18;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
45;;;;;;;;;;;;;;;;;;;PICBMV2PZ001B;Piezômetro;Casagrande;12/08/2020 00:00;0.440277777777778;Realizada;12.530.916;Automatizada;;273197;;;m;18.01;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
46;;;;;;;;;;;;;;;;;;;PICBMV2PZ001B;Piezômetro;Casagrande;12/22/2020 00:00:00;0.45625;Realizada;12.531.516;Automatizada;;275564;;;m;17.95;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
47;;;;;;;;;;;;;;;;;;;PICBMV2PZ001B;Piezômetro;Casagrande;01/05/2021 00:00;0.479166666666667;Realizada;12.532.616;Automatizada;;279166;;;m;17.84;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
48;;;;;;;;;;;;;;;;;;;PICBMV2PZ001B;Piezômetro;Casagrande;01/20/2021 00:00:00;0.422222222222222;Realizada;12.528.516;Automatizada;;281601;;;m;18.25;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
49;;;;;;;;;;;;;;;;;;;PICBMV2PZ001B;Piezômetro;Casagrande;02/04/2021 00:00;0.502083333333333;Realizada;12.528.716;Automatizada;;285262;;;m;18.23;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
50;;;;;;;;;;;;;;;;;;;PICBMV2PZ001B;Piezômetro;Casagrande;02/18/2021 00:00:00;0.351388888888889;Realizada;12.528.316;Automatizada;;287897;;;m;18.27;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
51;;;;;;;;;;;;;;;;;;;PICBMV2PZ001B;Piezômetro;Casagrande;03/04/2021 00:00;0.495138888888889;Realizada;12.528.316;Automatizada;;290970;;;m;18.27;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
52;;;;;;;;;;;;;;;;;;;PICBMV2PZ001B;Piezômetro;Casagrande;03/18/2021 00:00:00;0.498611111111111;Realizada;12.528.016;Automatizada;;293565;;;m;18.3;m;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0
